Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS3_POS_Account_Credit_Full_CHC,Chrome 130.0.0.0,,,26-11-2024 07:41:06,26-11-2024 07:44:07,3m - 0.547s,PASSED
,,,,,,,
Test Cases/CHC_Instance/PointofSale_Module/TS2_POS_AccountSale/POS_AccountSale-5006866(TS3),Chrome 130.0.0.0,,,26-11-2024 07:41:07,26-11-2024 07:41:54,47.545s,PASSED
sourceTestData_FwksEnv = new java.io.FileInputStream(Source_Env),Chrome 130.0.0.0,,,26-11-2024 07:41:08,26-11-2024 07:41:08,0.039s,PASSED
sourceTestDataContainer_workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceTestData_FwksEnv),Chrome 130.0.0.0,,,26-11-2024 07:41:08,26-11-2024 07:41:09,0.951s,PASSED
"sourceTestData_sheet = sourceTestDataContainer_workbook.getSheet(""Sheet1"")",Chrome 130.0.0.0,,,26-11-2024 07:41:09,26-11-2024 07:41:09,0.009s,PASSED
currentSheet_row = sourceTestData_sheet.getRow(2),Chrome 130.0.0.0,,,26-11-2024 07:41:09,26-11-2024 07:41:09,0.084s,PASSED
currentSheet_cell = currentSheet_row.getCell(1),Chrome 130.0.0.0,,,26-11-2024 07:41:09,26-11-2024 07:41:09,0.058s,PASSED
CHC_Demo = currentSheet_cell.getStringCellValue(),Chrome 130.0.0.0,,,26-11-2024 07:41:09,26-11-2024 07:41:09,0.070s,PASSED
println(CHC_Demo),Chrome 130.0.0.0,,,26-11-2024 07:41:09,26-11-2024 07:41:09,0.014s,PASSED
sourceTestData_FwksEnv.close(),Chrome 130.0.0.0,,,26-11-2024 07:41:09,26-11-2024 07:41:09,0.011s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,26-11-2024 07:41:09,26-11-2024 07:41:13,3.139s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,26-11-2024 07:41:13,26-11-2024 07:41:13,0.188s,PASSED
navigateToUrl(CHC_Demo),Chrome 130.0.0.0,,,26-11-2024 07:41:13,26-11-2024 07:41:17,4.030s,PASSED
"setText(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 130.0.0.0,,,26-11-2024 07:41:17,26-11-2024 07:41:19,2.433s,PASSED
"setEncryptedText(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 130.0.0.0,,,26-11-2024 07:41:19,26-11-2024 07:41:20,0.578s,PASSED
"click(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 130.0.0.0,,,26-11-2024 07:41:20,26-11-2024 07:41:20,0.523s,PASSED
"click(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 130.0.0.0,,,26-11-2024 07:41:20,26-11-2024 07:41:24,3.958s,PASSED
"click(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 130.0.0.0,,,26-11-2024 07:41:24,26-11-2024 07:41:27,2.670s,PASSED
"click(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 130.0.0.0,,,26-11-2024 07:41:27,26-11-2024 07:41:28,0.829s,PASSED
delay(2),Chrome 130.0.0.0,,,26-11-2024 07:41:28,26-11-2024 07:41:30,2.070s,PASSED
"setText(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/input_m_customerIdX""), customerName)",Chrome 130.0.0.0,,,26-11-2024 07:41:30,26-11-2024 07:41:33,3.048s,PASSED
