Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS1_POS_CashSale_CHC,Chrome 133.0.0.0,,,20-02-2025 06:06:39,20-02-2025 06:07:54,1m - 15.268s,PASSED
,,,,,,,
Test Cases/CHC_Instance/PointofSale_Module/TS1_POS_CashSale/POS_CashSale_CHC,Chrome 133.0.0.0,,,20-02-2025 06:06:39,20-02-2025 06:07:54,1m - 14.915s,PASSED
sourceTestData_FwksEnv = new java.io.FileInputStream(Source_Env),Chrome 133.0.0.0,,,20-02-2025 06:06:40,20-02-2025 06:06:40,0.067s,PASSED
sourceTestDataContainer_workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceTestData_FwksEnv),Chrome 133.0.0.0,,,20-02-2025 06:06:40,20-02-2025 06:06:41,0.897s,PASSED
"sourceTestData_sheet = sourceTestDataContainer_workbook.getSheet(""Sheet1"")",Chrome 133.0.0.0,,,20-02-2025 06:06:41,20-02-2025 06:06:41,0.018s,PASSED
currentSheet_row = sourceTestData_sheet.getRow(2),Chrome 133.0.0.0,,,20-02-2025 06:06:41,20-02-2025 06:06:41,0.105s,PASSED
currentSheet_cell = currentSheet_row.getCell(1),Chrome 133.0.0.0,,,20-02-2025 06:06:41,20-02-2025 06:06:41,0.082s,PASSED
CHC_Demo = currentSheet_cell.getStringCellValue(),Chrome 133.0.0.0,,,20-02-2025 06:06:41,20-02-2025 06:06:42,0.058s,PASSED
println(CHC_Demo),Chrome 133.0.0.0,,,20-02-2025 06:06:42,20-02-2025 06:06:42,0.031s,PASSED
sourceTestData_FwksEnv.close(),Chrome 133.0.0.0,,,20-02-2025 06:06:42,20-02-2025 06:06:42,0.007s,PASSED
"openBrowser("""")",Chrome 133.0.0.0,,,20-02-2025 06:06:42,20-02-2025 06:06:47,4.989s,PASSED
maximizeWindow(),Chrome 133.0.0.0,,,20-02-2025 06:06:47,20-02-2025 06:06:47,0.188s,PASSED
navigateToUrl(CHC_Demo),Chrome 133.0.0.0,,,20-02-2025 06:06:47,20-02-2025 06:06:50,3.591s,PASSED
