Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS9_POS_Suspend_Resume_Sale,Chrome 130.0.0.0,,,28-10-2024 12:21:39,28-10-2024 12:24:35,2m - 55.635s,FAILED
,,,,,,,
Test Cases/Nortruss Instance/PointofSale_Module/TS9_POS_SuspendResume_Sale/POS_Suspend_Sale,Chrome 130.0.0.0,,,28-10-2024 12:21:39,28-10-2024 12:22:17,37.236s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,28-10-2024 12:21:40,28-10-2024 12:21:43,3.301s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,28-10-2024 12:21:43,28-10-2024 12:21:43,0.211s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 130.0.0.0,,,28-10-2024 12:21:43,28-10-2024 12:21:49,6.059s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 130.0.0.0,,,28-10-2024 12:21:49,28-10-2024 12:21:54,4.489s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 130.0.0.0,,,28-10-2024 12:21:54,28-10-2024 12:21:54,0.526s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_Login""))",Chrome 130.0.0.0,,,28-10-2024 12:21:54,28-10-2024 12:21:55,0.582s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/img_FW""))",Chrome 130.0.0.0,,,28-10-2024 12:21:55,28-10-2024 12:22:00,4.676s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/b_Transaction Processing""))",Chrome 130.0.0.0,,,28-10-2024 12:22:00,28-10-2024 12:22:02,2.572s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 130.0.0.0,,,28-10-2024 12:22:02,28-10-2024 12:22:03,0.833s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Operator No_operatorId""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,28-10-2024 12:22:03,28-10-2024 12:22:06,2.608s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_PIN_pin""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,28-10-2024 12:22:06,28-10-2024 12:22:06,0.457s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_OK""))",Chrome 130.0.0.0,,,28-10-2024 12:22:06,28-10-2024 12:22:08,1.414s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_P_prodId""), ""2014086"")",Chrome 130.0.0.0,,,28-10-2024 12:22:08,28-10-2024 12:22:10,2.247s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""))",Chrome 130.0.0.0,,,28-10-2024 12:22:10,28-10-2024 12:22:11,0.766s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/img""))",Chrome 130.0.0.0,,,28-10-2024 12:22:11,28-10-2024 12:22:12,1.340s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_SuspendSale""))",Chrome 130.0.0.0,,,28-10-2024 12:22:12,28-10-2024 12:22:14,1.757s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Operator No_operatorId_1""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,28-10-2024 12:22:14,28-10-2024 12:22:15,1.864s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_PIN_pin_1""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,28-10-2024 12:22:15,28-10-2024 12:22:16,0.433s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_OK_1""))",Chrome 130.0.0.0,,,28-10-2024 12:22:16,28-10-2024 12:22:17,0.591s,PASSED
,,,,,,,
Test Cases/Nortruss Instance/PointofSale_Module/TS9_POS_SuspendResume_Sale/POS_Resume_Sale,Chrome 130.0.0.0,,,28-10-2024 12:23:46,28-10-2024 12:24:35,48.173s,FAILED
"openBrowser("""")",Chrome 130.0.0.0,,,28-10-2024 12:23:46,28-10-2024 12:23:48,1.444s,PASSED
getUrl(),Chrome 130.0.0.0,,,28-10-2024 12:23:48,28-10-2024 12:23:48,0.011s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 130.0.0.0,,,28-10-2024 12:23:48,28-10-2024 12:23:48,0.615s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,28-10-2024 12:23:48,28-10-2024 12:23:55,6.518s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 130.0.0.0,,,28-10-2024 12:23:55,28-10-2024 12:23:59,4.137s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 130.0.0.0,,,28-10-2024 12:23:59,28-10-2024 12:24:00,1.228s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_Login""))",Chrome 130.0.0.0,,,28-10-2024 12:24:00,28-10-2024 12:24:01,0.562s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/img_FW""))",Chrome 130.0.0.0,,,28-10-2024 12:24:01,28-10-2024 12:24:35,33.634s,FAILED
