Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS1_POS_CashSale_CHC,Chrome 131.0.0.0,,,05-12-2024 05:44:31,05-12-2024 05:45:40,1m - 9.009s,PASSED
,,,,,,,
Test Cases/CHC_Instance/PointofSale_Module/TS1_POS_CashSale/POS_CashSale_CHC,Chrome 131.0.0.0,,,05-12-2024 05:44:31,05-12-2024 05:45:40,1m - 8.651s,PASSED
sourceTestData_FwksEnv = new java.io.FileInputStream(Source_Env),Chrome 131.0.0.0,,,05-12-2024 05:44:32,05-12-2024 05:44:32,0.029s,PASSED
sourceTestDataContainer_workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceTestData_FwksEnv),Chrome 131.0.0.0,,,05-12-2024 05:44:32,05-12-2024 05:44:33,0.913s,PASSED
"sourceTestData_sheet = sourceTestDataContainer_workbook.getSheet(""Sheet1"")",Chrome 131.0.0.0,,,05-12-2024 05:44:33,05-12-2024 05:44:33,0.016s,PASSED
currentSheet_row = sourceTestData_sheet.getRow(2),Chrome 131.0.0.0,,,05-12-2024 05:44:33,05-12-2024 05:44:33,0.130s,PASSED
currentSheet_cell = currentSheet_row.getCell(1),Chrome 131.0.0.0,,,05-12-2024 05:44:33,05-12-2024 05:44:33,0.050s,PASSED
CHC_Demo = currentSheet_cell.getStringCellValue(),Chrome 131.0.0.0,,,05-12-2024 05:44:33,05-12-2024 05:44:33,0.077s,PASSED
println(CHC_Demo),Chrome 131.0.0.0,,,05-12-2024 05:44:33,05-12-2024 05:44:33,0.017s,PASSED
sourceTestData_FwksEnv.close(),Chrome 131.0.0.0,,,05-12-2024 05:44:33,05-12-2024 05:44:33,0.016s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,05-12-2024 05:44:33,05-12-2024 05:44:36,3.065s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,05-12-2024 05:44:36,05-12-2024 05:44:36,0.152s,PASSED
navigateToUrl(CHC_Demo),Chrome 131.0.0.0,,,05-12-2024 05:44:37,05-12-2024 05:44:43,6.562s,PASSED
"setText(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 131.0.0.0,,,05-12-2024 05:44:43,05-12-2024 05:44:48,4.691s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,05-12-2024 05:44:48,05-12-2024 05:44:48,0.513s,PASSED
"click(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,05-12-2024 05:44:48,05-12-2024 05:44:49,0.615s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 131.0.0.0,,,05-12-2024 05:44:49,05-12-2024 05:44:52,3.529s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 131.0.0.0,,,05-12-2024 05:44:52,05-12-2024 05:44:55,2.096s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 131.0.0.0,,,05-12-2024 05:44:55,05-12-2024 05:44:55,0.793s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 05:44:55,05-12-2024 05:44:57,2.061s,PASSED
takeFullPageScreenshot(),Chrome 131.0.0.0,,,05-12-2024 05:44:57,05-12-2024 05:44:58,0.793s,PASSED
"setText(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/input_P_prodId""), ""5006866"")",Chrome 131.0.0.0,,,05-12-2024 05:44:58,05-12-2024 05:45:00,2.071s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 05:45:00,05-12-2024 05:45:02,2.017s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""))",Chrome 131.0.0.0,,,05-12-2024 05:45:02,05-12-2024 05:45:03,0.535s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 05:45:03,05-12-2024 05:45:05,2.022s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/img_add""))",Chrome 131.0.0.0,,,05-12-2024 05:45:05,05-12-2024 05:45:05,0.618s,PASSED
